ipa,syl,son,cons,cont,delrel,lat,nas,strid,voi,sg,cg,ant,cor,distr,lab,hi,lo,back,round,velaric,tense,long,hitone,hireg
əː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,-,-,-,+,0,0
ʌ̥,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,-,+,-,-,+,-,0,0
ɜ̥,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,-,+,-,-,-,-,0,0
ɐ̥,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,-,-,-,-,+,-,0,0
ɐ̈,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,-,-,-,+,-,0,0
ʌ̈,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,-,-,+,-,0,0
ʌ̠,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,-,-,+,-,0,0
ɐ̠,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,-,-,-,+,-,0,0
ɜ̈,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,-,-,-,-,0,0
ɜ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,-,-,-,-,0,0
ɐ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,-,-,-,+,-,0,0
ʌ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,-,-,+,-,0,0
ɜ̝,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,-,-,-,-,0,0
ɐ̝,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,-,-,-,+,-,0,0
ʌ̝,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,-,-,+,-,0,0
ɜ̞,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,-,-,-,-,0,0
ʌ̞,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,-,-,+,-,0,0
ə̘,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,-,-,+,-,0,0
ɜ̘,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,-,-,-,-,0,0
ɐ̞,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,-,-,-,+,-,0,0
ɜ̆,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,-,-,-,-,0,0
ɐ̆,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,-,-,-,+,-,0,0
ʌ̆,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,-,-,+,-,0,0
ɜ̟,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,-,-,-,-,0,0
ʌ̟,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,-,-,+,-,0,0
ɐ̘,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,-,-,-,+,-,0,0
ɐ̟,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,-,-,-,+,-,0,0
ʌ̘,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,-,-,+,-,0,0
ɜ̠,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,-,-,-,-,0,0
ɜ̥ː,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,-,+,-,-,-,+,0,0
ɐ̥ː,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,-,-,-,-,+,+,0,0
ʌ̥ː,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,-,+,-,-,+,+,0,0
ə̘ː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,-,-,+,+,0,0
ɜ̘ː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,-,-,-,+,0,0
ɐ̘ː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,-,-,-,+,+,0,0
ʌ̘ː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,-,-,+,+,0,0
ɜː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,-,-,-,+,0,0
ɐː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,-,-,-,+,+,0,0
ʌː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,-,-,+,+,0,0
ɔ̥,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,-,+,+,-,-,-,0,0
ɔ̈,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,+,-,-,-,0,0
ɔ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,+,-,-,-,0,0
ɔ̝,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,+,-,-,-,0,0
ɔ̞,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,+,-,-,-,0,0
ɔ̆,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,+,-,-,-,0,0
ɔ̟,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,+,-,-,-,0,0
o̙,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,+,-,-,-,0,0
ɔ̙,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,+,-,-,-,0,0
ɔ̠,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,+,-,-,-,0,0
ɔ̥ː,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,-,+,+,-,-,+,0,0
o̙ː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,+,-,-,+,0,0
ɔ̙ː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,+,-,-,+,0,0
ɔː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,+,-,-,+,0,0
o̥,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,-,+,+,-,+,-,0,0
ö,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,+,-,+,-,0,0
o,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,+,-,+,-,0,0
o̝,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,+,-,+,-,0,0
o̞,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,+,-,+,-,0,0
ŏ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,+,-,+,-,0,0
o̘,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,+,-,+,-,0,0
ɔ̘,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,+,-,+,-,0,0
o̟,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,+,-,+,-,0,0
o̠,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,+,-,+,-,0,0
o̥ː,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,-,+,+,-,+,+,0,0
o̘ː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,+,-,+,+,0,0
ɔ̘ː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,+,-,+,+,0,0
oː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,-,+,+,-,+,+,0,0
ɻ̩,+,+,-,+,-,-,-,-,+,-,-,-,+,-,-,-,-,-,-,-,0,-,0,0
a̙,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,-,-,-,-,0,0
æ̙,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,-,-,-,-,0,0
a̙ː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,-,-,-,+,0,0
æ̙ː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,-,-,-,+,0,0
ḁ,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,+,+,-,-,+,-,0,0
æ̥,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,+,-,-,-,+,-,0,0
ä,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,-,-,+,-,0,0
æ̈,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,-,-,+,-,0,0
a,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,-,-,+,-,0,0
æ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,-,-,+,-,0,0
a̝,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,-,-,+,-,0,0
æ̝,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,-,-,+,-,0,0
a̞,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,-,-,+,-,0,0
æ̞,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,-,-,+,-,0,0
ă,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,-,-,+,-,0,0
æ̆,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,-,-,+,-,0,0
a̘,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,-,-,+,-,0,0
æ̘,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,-,-,+,-,0,0
a̟,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,-,-,+,-,0,0
æ̟,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,-,-,+,-,0,0
a̠,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,-,-,+,-,0,0
æ̠,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,-,-,+,-,0,0
ḁː,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,+,+,-,-,+,+,0,0
æ̥ː,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,+,-,-,-,+,+,0,0
a̘ː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,-,-,+,+,0,0
æ̘ː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,-,-,+,+,0,0
aː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,-,-,+,+,0,0
æː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,-,-,+,+,0,0
ɶ̙,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,+,-,-,-,0,0
ɶ̙ː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,+,-,-,+,0,0
ɶ̥,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,+,-,+,-,+,-,0,0
ɶ̈,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,+,-,+,-,0,0
ɶ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,+,-,+,-,0,0
ɶ̝,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,+,-,+,-,0,0
ɶ̞,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,+,-,+,-,0,0
ɶ̆,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,+,-,+,-,0,0
ɶ̟,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,+,-,+,-,0,0
ɶ̘,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,+,-,+,-,0,0
ɶ̠,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,+,-,+,-,0,0
ɶ̥ː,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,+,-,+,-,+,+,0,0
ɶ̘ː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,+,-,+,+,0,0
ɶː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,+,-,+,+,0,0
ə̥ˤ,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,+,+,-,-,-,-,0,0
ɛ̥ˤ,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,+,-,-,-,-,-,0,0
əˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,-,-,-,-,0,0
ɛˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,-,-,-,-,0,0
əːˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,-,-,-,+,0,0
ɛːˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,-,-,-,+,0,0
əˤː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,-,-,-,+,0,0
ɛˤː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,-,-,-,+,0,0
ḁˤ,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,+,+,-,-,+,-,0,0
e̥ˤ,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,+,-,-,-,+,-,0,0
æ̥ˤ,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,+,-,-,-,+,-,0,0
ɜ̥ˤ,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,+,+,-,-,-,-,0,0
ɐ̥ˤ,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,+,-,-,-,+,-,0,0
ʌ̥ˤ,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,+,+,-,-,+,-,0,0
aˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,-,-,+,-,0,0
eˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,-,-,+,-,0,0
æˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,-,-,+,-,0,0
ɜˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,-,-,-,-,0,0
ɐˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,-,-,+,-,0,0
ʌˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,-,-,+,-,0,0
aːˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,-,-,+,+,0,0
eːˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,-,-,+,+,0,0
æːˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,-,-,+,+,0,0
ɜːˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,-,-,-,+,0,0
ɐːˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,-,-,+,+,0,0
ʌːˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,-,-,+,+,0,0
æˤː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,-,-,+,+,0,0
aˤː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,-,-,+,+,0,0
eˤː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,-,-,+,+,0,0
ɜˤː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,-,-,-,+,0,0
ɐˤː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,-,-,+,+,0,0
ʌˤː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,-,-,+,+,0,0
œ̥ˤ,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,+,-,+,-,-,-,0,0
ɔ̥ˤ,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,+,+,+,-,-,-,0,0
œˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,+,-,-,-,0,0
ɔˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,+,-,-,-,0,0
ɒ̙,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,+,-,-,-,0,0
œːˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,+,-,-,+,0,0
ɔːˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,+,-,-,+,0,0
œˤː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,+,-,-,+,0,0
ɔˤː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,+,-,-,+,0,0
ɒ̙ː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,+,-,-,+,0,0
o̥ˤ,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,+,+,+,-,+,-,0,0
ø̥ˤ,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,+,-,+,-,+,-,0,0
ɒ̥ˤ,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,+,+,+,-,+,-,0,0
ɶ̥ˤ,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,+,-,+,-,+,-,0,0
ɒ̥,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,+,+,+,-,+,-,0,0
ɒ̈,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,+,-,+,-,0,0
ɒ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,+,-,+,-,0,0
oˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,+,-,+,-,0,0
øˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,+,-,+,-,0,0
ɒˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,+,-,+,-,0,0
ɶˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,+,-,+,-,0,0
ɒ̝,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,+,-,+,-,0,0
ɒ̞,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,+,-,+,-,0,0
ɒ̆,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,+,-,+,-,0,0
ɒ̘,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,+,-,+,-,0,0
ɒ̟,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,+,-,+,-,0,0
ɒ̠,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,+,-,+,-,0,0
ɒ̥ː,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,-,+,+,+,-,+,+,0,0
oːˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,+,-,+,+,0,0
øːˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,+,-,+,+,0,0
ɒːˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,+,-,+,+,0,0
ɶːˤ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,+,-,+,+,0,0
oˤː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,+,-,+,+,0,0
ɒˤː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,+,-,+,+,0,0
ɶˤː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,+,-,+,+,0,0
ɒ̘ː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,+,-,+,+,0,0
ɒː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,+,+,-,+,+,0,0
øˤː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,-,+,-,+,-,+,+,0,0
ɪ̥,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,+,-,-,-,-,-,-,0,0
ɪ̈,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,-,-,0,0
ɪ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,-,-,0,0
ɪ̝,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,-,-,0,0
ɪ̞,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,-,-,0,0
ɪ̆,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,-,-,0,0
ɪ̟,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,-,-,0,0
i̙,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,-,-,0,0
ɪ̙,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,-,-,0,0
ɪ̠,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,-,-,0,0
ɪ̥ː,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,+,-,-,-,-,-,+,0,0
i̙ː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,-,+,0,0
ɪ̙ː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,-,+,0,0
ɪː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,-,+,0,0
i̥,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,+,-,-,-,-,+,-,0,0
ï,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,+,-,0,0
i,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,+,-,0,0
i̝,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,+,-,0,0
i̞,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,+,-,0,0
ĭ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,+,-,0,0
i̘,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,+,-,0,0
ɪ̘,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,+,-,0,0
i̟,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,+,-,0,0
i̠,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,+,-,0,0
i̥ː,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,+,-,-,-,-,+,+,0,0
i̘ː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,+,+,0,0
ɪ̘ː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,+,+,0,0
iː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,+,+,0,0
ʏ̥,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,+,-,-,+,-,-,-,0,0
ʏ̈,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,+,-,-,-,0,0
ʏ̠,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,+,-,-,-,0,0
ʏ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,+,-,-,-,0,0
ʏ̝,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,+,-,-,-,0,0
ʏ̞,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,+,-,-,-,0,0
ʏ̆,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,+,-,-,-,0,0
ʏ̟,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,+,-,-,-,0,0
ʏ̙,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,+,-,-,-,0,0
ʏ̥ː,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,+,-,-,+,-,-,+,0,0
ʏ̙ː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,+,-,-,+,0,0
ʏː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,+,-,-,+,0,0
ʏ̘,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,+,-,+,-,0,0
ʏ̘ː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,+,-,+,+,0,0
ɪ̥ˠ,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,+,-,-,-,-,-,-,0,0
ə̥ˠ,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,+,-,+,-,-,-,-,0,0
ɛ̥ˠ,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,+,-,-,-,-,-,-,0,0
ɯ̥,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,+,-,+,-,-,-,-,0,0
ɯ̈,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,+,-,-,-,-,0,0
e̙ˠ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,-,-,0,0
i̙ˠ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,-,-,0,0
ɪ̙ˠ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,-,-,0,0
ə̙ˠ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,+,-,-,-,-,0,0
ɜ̙ˠ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,+,-,-,-,-,0,0
ɛ̙ˠ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,-,-,0,0
ʌ̙ˠ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,+,-,-,-,-,0,0
ɐ̙ˠ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,-,-,0,0
ɛˠ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,-,-,0,0
ɪˠ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,-,-,0,0
əˠ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,+,-,-,-,-,0,0
ɯ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,+,-,-,-,-,0,0
ɯ̝,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,+,-,-,-,-,0,0
ɯ̞,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,+,-,-,-,-,0,0
ɯ̆,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,+,-,-,-,-,0,0
ɯ̟,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,+,-,-,-,-,0,0
ɨ̙,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,+,-,-,-,-,0,0
ɯ̙,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,+,-,-,-,-,0,0
ɯ̠,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,+,-,-,-,-,0,0
ɯ̥ː,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,+,-,+,-,-,-,+,0,0
ɨ̙ː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,+,-,-,-,+,0,0
ɯ̙ː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,+,-,-,-,+,0,0
ɯː,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,+,-,-,-,+,0,0
əːˠ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,+,-,-,-,+,0,0
ɪːˠ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,-,+,0,0
ɛːˠ,+,+,-,+,-,-,-,-,+,-,-,0,-,0,-,+,-,-,-,-,-,+,0,0
e̥ˠ,+,+,-,+,-,-,-,-,-,-,-,0,-,0,-,+,-,-,-,-,+,-,0,0
